numbr,symbol,category
3090,ER_WARN_DEPRECATED_SQLMODE,mysql
3091,ER_CANNOT_LOG_PARTIAL_DROP_DATABASE_WITH_GTID,mysql
3092,ER_GROUP_REPLICATION_CONFIGURATION,mysql
3093,ER_GROUP_REPLICATION_RUNNING,mysql
3094,ER_GROUP_REPLICATION_APPLIER_INIT_ERROR,mysql
3095,ER_GROUP_REPLICATION_STOP_APPLIER_THREAD_TIMEOUT,mysql
3096,ER_GROUP_REPLICATION_COMMUNICATION_LAYER_SESSION_ERROR,mysql
3097,ER_GROUP_REPLICATION_COMMUNICATION_LAYER_JOIN_ERROR,mysql
3098,ER_BEFORE_DML_VALIDATION_ERROR,mysql
3099,ER_PREVENTS_VARIABLE_WITHOUT_RBR,mysql
3100,ER_RUN_HOOK_ERROR,mysql
3101,ER_TRANSACTION_ROLLBACK_DURING_COMMIT,mysql
3102,ER_GENERATED_COLUMN_FUNCTION_IS_NOT_ALLOWED,mysql
3103,ER_UNSUPPORTED_ALTER_INPLACE_ON_VIRTUAL_COLUMN,mysql
3104,ER_WRONG_FK_OPTION_FOR_GENERATED_COLUMN,mysql
3105,ER_NON_DEFAULT_VALUE_FOR_GENERATED_COLUMN,mysql
3106,ER_UNSUPPORTED_ACTION_ON_GENERATED_COLUMN,mysql
3107,ER_GENERATED_COLUMN_NON_PRIOR,mysql
3108,ER_DEPENDENT_BY_GENERATED_COLUMN,mysql
3109,ER_GENERATED_COLUMN_REF_AUTO_INC,mysql
3110,ER_FEATURE_NOT_AVAILABLE,mysql
3111,ER_CANT_SET_GTID_MODE,mysql
3112,ER_CANT_USE_AUTO_POSITION_WITH_GTID_MODE_OFF,mysql
3113,ER_CANT_REPLICATE_ANONYMOUS_WITH_AUTO_POSITION,mysql
3114,ER_CANT_REPLICATE_ANONYMOUS_WITH_GTID_MODE_ON,mysql
3115,ER_CANT_REPLICATE_GTID_WITH_GTID_MODE_OFF,mysql
3116,ER_CANT_ENFORCE_GTID_CONSISTENCY_WITH_ONGOING_GTID_VIOLATING_TX,mysql
3117,ER_ENFORCE_GTID_CONSISTENCY_WARN_WITH_ONGOING_GTID_VIOLATING_TX,mysql
3118,ER_ACCOUNT_HAS_BEEN_LOCKED,mysql
3119,ER_WRONG_TABLESPACE_NAME,mysql
3120,ER_TABLESPACE_IS_NOT_EMPTY,mysql
3121,ER_WRONG_FILE_NAME,mysql
3122,ER_BOOST_GEOMETRY_INCONSISTENT_TURNS_EXCEPTION,mysql
3123,ER_WARN_OPTIMIZER_HINT_SYNTAX_ERROR,mysql
3124,ER_WARN_BAD_MAX_EXECUTION_TIME,mysql
3125,ER_WARN_UNSUPPORTED_MAX_EXECUTION_TIME,mysql
3126,ER_WARN_CONFLICTING_HINT,mysql
3127,ER_WARN_UNKNOWN_QB_NAME,mysql
3128,ER_UNRESOLVED_HINT_NAME,mysql
3129,ER_WARN_ON_MODIFYING_GTID_EXECUTED_TABLE,mysql
3130,ER_PLUGGABLE_PROTOCOL_COMMAND_NOT_SUPPORTED,mysql
3131,ER_LOCKING_SERVICE_WRONG_NAME,mysql
3132,ER_LOCKING_SERVICE_DEADLOCK,mysql
3133,ER_LOCKING_SERVICE_TIMEOUT,mysql
3134,ER_GIS_MAX_POINTS_IN_GEOMETRY_OVERFLOWED,mysql
3135,ER_SQL_MODE_MERGED,mysql
3136,ER_VTOKEN_PLUGIN_TOKEN_MISMATCH,mysql
3137,ER_VTOKEN_PLUGIN_TOKEN_NOT_FOUND,mysql
3138,ER_CANT_SET_VARIABLE_WHEN_OWNING_GTID,mysql
3139,ER_SLAVE_CHANNEL_OPERATION_NOT_ALLOWED,mysql
3140,ER_INVALID_JSON_TEXT,mysql
3141,ER_INVALID_JSON_TEXT_IN_PARAM,mysql
3142,ER_INVALID_JSON_BINARY_DATA,mysql
3143,ER_INVALID_JSON_PATH,mysql
3144,ER_INVALID_JSON_CHARSET,mysql
3145,ER_INVALID_JSON_CHARSET_IN_FUNCTION,mysql
3146,ER_INVALID_TYPE_FOR_JSON,mysql
3147,ER_INVALID_CAST_TO_JSON,mysql
3148,ER_INVALID_JSON_PATH_CHARSET,mysql
3149,ER_INVALID_JSON_PATH_WILDCARD,mysql
3150,ER_JSON_VALUE_TOO_BIG,mysql
3151,ER_JSON_KEY_TOO_BIG,mysql
3152,ER_JSON_USED_AS_KEY,mysql
3153,ER_JSON_VACUOUS_PATH,mysql
3154,ER_JSON_BAD_ONE_OR_ALL_ARG,mysql
3155,ER_NUMERIC_JSON_VALUE_OUT_OF_RANGE,mysql
3156,ER_INVALID_JSON_VALUE_FOR_CAST,mysql
3157,ER_JSON_DOCUMENT_TOO_DEEP,mysql
3158,ER_JSON_DOCUMENT_NULL_KEY,mysql
3159,ER_SECURE_TRANSPORT_REQUIRED,mysql
3160,ER_NO_SECURE_TRANSPORTS_CONFIGURED,mysql
3161,ER_DISABLED_STORAGE_ENGINE,mysql
3162,ER_USER_DOES_NOT_EXIST,mysql
3163,ER_USER_ALREADY_EXISTS,mysql
3164,ER_AUDIT_API_ABORT,mysql
3165,ER_INVALID_JSON_PATH_ARRAY_CELL,mysql
3166,ER_BUFPOOL_RESIZE_INPROGRESS,mysql
3167,ER_FEATURE_DISABLED_SEE_DOC,mysql
3168,ER_SERVER_ISNT_AVAILABLE,mysql
3169,ER_SESSION_WAS_KILLED,mysql
3170,ER_CAPACITY_EXCEEDED,mysql
3171,ER_CAPACITY_EXCEEDED_IN_RANGE_OPTIMIZER,mysql
3172,ER_TABLE_NEEDS_UPG_PART,mysql
3173,ER_CANT_WAIT_FOR_EXECUTED_GTID_SET_WHILE_OWNING_A_GTID,mysql
3174,ER_CANNOT_ADD_FOREIGN_BASE_COL_VIRTUAL,mysql
3175,ER_CANNOT_CREATE_VIRTUAL_INDEX_CONSTRAINT,mysql
3176,ER_ERROR_ON_MODIFYING_GTID_EXECUTED_TABLE,mysql
3177,ER_LOCK_REFUSED_BY_ENGINE,mysql
3178,ER_UNSUPPORTED_ALTER_ONLINE_ON_VIRTUAL_COLUMN,mysql
3179,ER_MASTER_KEY_ROTATION_NOT_SUPPORTED_BY_SE,mysql
3180,ER_MASTER_KEY_ROTATION_ERROR_BY_SE,mysql
3181,ER_MASTER_KEY_ROTATION_BINLOG_FAILED,mysql
3182,ER_MASTER_KEY_ROTATION_SE_UNAVAILABLE,mysql
3183,ER_TABLESPACE_CANNOT_ENCRYPT,mysql
3184,ER_INVALID_ENCRYPTION_OPTION,mysql
3185,ER_CANNOT_FIND_KEY_IN_KEYRING,mysql
3186,ER_CAPACITY_EXCEEDED_IN_PARSER,mysql
3187,ER_UNSUPPORTED_ALTER_ENCRYPTION_INPLACE,mysql
3188,ER_KEYRING_UDF_KEYRING_SERVICE_ERROR,mysql
3189,ER_USER_COLUMN_OLD_LENGTH,mysql
3190,ER_CANT_RESET_MASTER,mysql
3191,ER_GROUP_REPLICATION_MAX_GROUP_SIZE,mysql
3192,ER_CANNOT_ADD_FOREIGN_BASE_COL_STORED,mysql
3193,ER_TABLE_REFERENCED,mysql
3194,ER_PARTITION_ENGINE_DEPRECATED_FOR_TABLE,mysql
3195,ER_WARN_USING_GEOMFROMWKB_TO_SET_SRID_ZERO,mysql
3196,ER_WARN_USING_GEOMFROMWKB_TO_SET_SRID,mysql
3197,ER_XA_RETRY,mysql
3198,ER_KEYRING_AWS_UDF_AWS_KMS_ERROR,mysql
3199,ER_BINLOG_UNSAFE_XA,mysql
3200,ER_UDF_ERROR,mysql
3201,ER_KEYRING_MIGRATION_FAILURE,mysql
3202,ER_KEYRING_ACCESS_DENIED_ERROR,mysql
3203,ER_KEYRING_MIGRATION_STATUS,mysql
3204,ER_PLUGIN_FAILED_TO_OPEN_TABLES,mysql
3205,ER_PLUGIN_FAILED_TO_OPEN_TABLE,mysql
3206,ER_AUDIT_LOG_NO_KEYRING_PLUGIN_INSTALLED,mysql
3207,ER_AUDIT_LOG_ENCRYPTION_PASSWORD_HAS_NOT_BEEN_SET,mysql
3208,ER_AUDIT_LOG_COULD_NOT_CREATE_AES_KEY,mysql
3209,ER_AUDIT_LOG_ENCRYPTION_PASSWORD_CANNOT_BE_FETCHED,mysql
3210,ER_AUDIT_LOG_JSON_FILTERING_NOT_ENABLED,mysql
3211,ER_AUDIT_LOG_UDF_INSUFFICIENT_PRIVILEGE,mysql
3212,ER_AUDIT_LOG_SUPER_PRIVILEGE_REQUIRED,mysql
3213,ER_COULD_NOT_REINITIALIZE_AUDIT_LOG_FILTERS,mysql
3214,ER_AUDIT_LOG_UDF_INVALID_ARGUMENT_TYPE,mysql
3215,ER_AUDIT_LOG_UDF_INVALID_ARGUMENT_COUNT,mysql
3216,ER_AUDIT_LOG_HAS_NOT_BEEN_INSTALLED,mysql
3217,ER_AUDIT_LOG_UDF_READ_INVALID_MAX_ARRAY_LENGTH_ARG_TYPE,mysql
3218,ER_AUDIT_LOG_UDF_READ_INVALID_MAX_ARRAY_LENGTH_ARG_VALUE,mysql
3219,ER_AUDIT_LOG_JSON_FILTER_PARSING_ERROR,mysql
3220,ER_AUDIT_LOG_JSON_FILTER_NAME_CANNOT_BE_EMPTY,mysql
3221,ER_AUDIT_LOG_JSON_USER_NAME_CANNOT_BE_EMPTY,mysql
3222,ER_AUDIT_LOG_JSON_FILTER_DOES_NOT_EXISTS,mysql
3223,ER_AUDIT_LOG_USER_FIRST_CHARACTER_MUST_BE_ALPHANUMERIC,mysql
3224,ER_AUDIT_LOG_USER_NAME_INVALID_CHARACTER,mysql
3225,ER_AUDIT_LOG_HOST_NAME_INVALID_CHARACTER,mysql
3226,OBSOLETE_WARN_DEPRECATED_MAXDB_SQL_MODE_FOR_TIMESTAMP,mysql
3228,ER_CANT_OPEN_ERROR_LOG,mysql
3230,ER_CANT_START_SERVER_NAMED_PIPE,mysql
3231,ER_WRITE_SET_EXCEEDS_LIMIT,mysql
3232,ER_DEPRECATED_TLS_VERSION_SESSION,mysql
3233,ER_WARN_DEPRECATED_TLS_VERSION,mysql
3234,ER_WARN_WRONG_NATIVE_TABLE_STRUCTURE,mysql
3235,ER_AES_INVALID_KDF_NAME,mysql
3236,ER_AES_INVALID_KDF_ITERATIONS,mysql
3237,WARN_AES_KEY_SIZE,mysql
3238,ER_AES_INVALID_KDF_OPTION_SIZE,mysql
3500,ER_UNSUPPORT_COMPRESSED_TEMPORARY_TABLE,mysql
3501,ER_ACL_OPERATION_FAILED,mysql
3502,ER_UNSUPPORTED_INDEX_ALGORITHM,mysql
3503,ER_NO_SUCH_DB,mysql
3504,ER_TOO_BIG_ENUM,mysql
3505,ER_TOO_LONG_SET_ENUM_VALUE,mysql
3506,ER_INVALID_DD_OBJECT,mysql
3507,ER_UPDATING_DD_TABLE,mysql
3508,ER_INVALID_DD_OBJECT_ID,mysql
3509,ER_INVALID_DD_OBJECT_NAME,mysql
3510,ER_TABLESPACE_MISSING_WITH_NAME,mysql
3511,ER_TOO_LONG_ROUTINE_COMMENT,mysql
3512,ER_SP_LOAD_FAILED,mysql
3513,ER_INVALID_BITWISE_OPERANDS_SIZE,mysql
3514,ER_INVALID_BITWISE_AGGREGATE_OPERANDS_SIZE,mysql
3515,ER_WARN_UNSUPPORTED_HINT,mysql
3516,ER_UNEXPECTED_GEOMETRY_TYPE,mysql
3517,ER_SRS_PARSE_ERROR,mysql
3518,ER_SRS_PROJ_PARAMETER_MISSING,mysql
3519,ER_WARN_SRS_NOT_FOUND,mysql
3520,ER_SRS_NOT_CARTESIAN,mysql
3521,ER_SRS_NOT_CARTESIAN_UNDEFINED,mysql
3522,ER_PK_INDEX_CANT_BE_INVISIBLE,mysql
3523,ER_UNKNOWN_AUTHID,mysql
3524,ER_FAILED_ROLE_GRANT,mysql
3525,ER_OPEN_ROLE_TABLES,mysql
3526,ER_FAILED_DEFAULT_ROLES,mysql
3527,ER_COMPONENTS_NO_SCHEME,mysql
3528,ER_COMPONENTS_NO_SCHEME_SERVICE,mysql
3529,ER_COMPONENTS_CANT_LOAD,mysql
3530,ER_ROLE_NOT_GRANTED,mysql
3531,ER_FAILED_REVOKE_ROLE,mysql
3532,ER_RENAME_ROLE,mysql
3533,ER_COMPONENTS_CANT_ACQUIRE_SERVICE_IMPLEMENTATION,mysql
3534,ER_COMPONENTS_CANT_SATISFY_DEPENDENCY,mysql
3535,ER_COMPONENTS_LOAD_CANT_REGISTER_SERVICE_IMPLEMENTATION,mysql
3536,ER_COMPONENTS_LOAD_CANT_INITIALIZE,mysql
3537,ER_COMPONENTS_UNLOAD_NOT_LOADED,mysql
3538,ER_COMPONENTS_UNLOAD_CANT_DEINITIALIZE,mysql
3539,ER_COMPONENTS_CANT_RELEASE_SERVICE,mysql
3540,ER_COMPONENTS_UNLOAD_CANT_UNREGISTER_SERVICE,mysql
3541,ER_COMPONENTS_CANT_UNLOAD,mysql
3542,ER_WARN_UNLOAD_THE_NOT_PERSISTED,mysql
3543,ER_COMPONENT_TABLE_INCORRECT,mysql
3544,ER_COMPONENT_MANIPULATE_ROW_FAILED,mysql
3545,ER_COMPONENTS_UNLOAD_DUPLICATE_IN_GROUP,mysql
3546,ER_CANT_SET_GTID_PURGED_DUE_SETS_CONSTRAINTS,mysql
3547,ER_CANNOT_LOCK_USER_MANAGEMENT_CACHES,mysql
3548,ER_SRS_NOT_FOUND,mysql
3549,ER_VARIABLE_NOT_PERSISTED,mysql
3550,ER_IS_QUERY_INVALID_CLAUSE,mysql
3551,ER_UNABLE_TO_STORE_STATISTICS,mysql
3552,ER_NO_SYSTEM_SCHEMA_ACCESS,mysql
3553,ER_NO_SYSTEM_TABLESPACE_ACCESS,mysql
3554,ER_NO_SYSTEM_TABLE_ACCESS,mysql
3555,ER_NO_SYSTEM_TABLE_ACCESS_FOR_DICTIONARY_TABLE,mysql
3556,ER_NO_SYSTEM_TABLE_ACCESS_FOR_SYSTEM_TABLE,mysql
3557,ER_NO_SYSTEM_TABLE_ACCESS_FOR_TABLE,mysql
3558,ER_INVALID_OPTION_KEY,mysql
3559,ER_INVALID_OPTION_VALUE,mysql
3560,ER_INVALID_OPTION_KEY_VALUE_PAIR,mysql
3561,ER_INVALID_OPTION_START_CHARACTER,mysql
3562,ER_INVALID_OPTION_END_CHARACTER,mysql
3563,ER_INVALID_OPTION_CHARACTERS,mysql
3564,ER_DUPLICATE_OPTION_KEY,mysql
3565,ER_WARN_SRS_NOT_FOUND_AXIS_ORDER,mysql
3566,ER_NO_ACCESS_TO_NATIVE_FCT,mysql
3567,ER_RESET_MASTER_TO_VALUE_OUT_OF_RANGE,mysql
3568,ER_UNRESOLVED_TABLE_LOCK,mysql
3569,ER_DUPLICATE_TABLE_LOCK,mysql
3570,ER_BINLOG_UNSAFE_SKIP_LOCKED,mysql
3571,ER_BINLOG_UNSAFE_NOWAIT,mysql
3572,ER_LOCK_NOWAIT,mysql
3573,ER_CTE_RECURSIVE_REQUIRES_UNION,mysql
3574,ER_CTE_RECURSIVE_REQUIRES_NONRECURSIVE_FIRST,mysql
3575,ER_CTE_RECURSIVE_FORBIDS_AGGREGATION,mysql
3576,ER_CTE_RECURSIVE_FORBIDDEN_JOIN_ORDER,mysql
3577,ER_CTE_RECURSIVE_REQUIRES_SINGLE_REFERENCE,mysql
3578,ER_SWITCH_TMP_ENGINE,mysql
3579,ER_WINDOW_NO_SUCH_WINDOW,mysql
3580,ER_WINDOW_CIRCULARITY_IN_WINDOW_GRAPH,mysql
3581,ER_WINDOW_NO_CHILD_PARTITIONING,mysql
3582,ER_WINDOW_NO_INHERIT_FRAME,mysql
3583,ER_WINDOW_NO_REDEFINE_ORDER_BY,mysql
3584,ER_WINDOW_FRAME_START_ILLEGAL,mysql
3585,ER_WINDOW_FRAME_END_ILLEGAL,mysql
3586,ER_WINDOW_FRAME_ILLEGAL,mysql
3587,ER_WINDOW_RANGE_FRAME_ORDER_TYPE,mysql
3588,ER_WINDOW_RANGE_FRAME_TEMPORAL_TYPE,mysql
3589,ER_WINDOW_RANGE_FRAME_NUMERIC_TYPE,mysql
3590,ER_WINDOW_RANGE_BOUND_NOT_CONSTANT,mysql
3591,ER_WINDOW_DUPLICATE_NAME,mysql
3592,ER_WINDOW_ILLEGAL_ORDER_BY,mysql
3593,ER_WINDOW_INVALID_WINDOW_FUNC_USE,mysql
3594,ER_WINDOW_INVALID_WINDOW_FUNC_ALIAS_USE,mysql
3595,ER_WINDOW_NESTED_WINDOW_FUNC_USE_IN_WINDOW_SPEC,mysql
3596,ER_WINDOW_ROWS_INTERVAL_USE,mysql
3597,ER_WINDOW_NO_GROUP_ORDER_UNUSED,mysql
3598,ER_WINDOW_EXPLAIN_JSON,mysql
3599,ER_WINDOW_FUNCTION_IGNORES_FRAME,mysql
3600,ER_WL9236_NOW_UNUSED,mysql
3601,ER_INVALID_NO_OF_ARGS,mysql
3602,ER_FIELD_IN_GROUPING_NOT_GROUP_BY,mysql
3603,ER_TOO_LONG_TABLESPACE_COMMENT,mysql
3604,ER_ENGINE_CANT_DROP_TABLE,mysql
3605,ER_ENGINE_CANT_DROP_MISSING_TABLE,mysql
3606,ER_TABLESPACE_DUP_FILENAME,mysql
3607,ER_DB_DROP_RMDIR2,mysql
3608,ER_IMP_NO_FILES_MATCHED,mysql
3609,ER_IMP_SCHEMA_DOES_NOT_EXIST,mysql
3610,ER_IMP_TABLE_ALREADY_EXISTS,mysql
3611,ER_IMP_INCOMPATIBLE_MYSQLD_VERSION,mysql
3612,ER_IMP_INCOMPATIBLE_DD_VERSION,mysql
3613,ER_IMP_INCOMPATIBLE_SDI_VERSION,mysql
3614,ER_WARN_INVALID_HINT,mysql
3615,ER_VAR_DOES_NOT_EXIST,mysql
3616,ER_LONGITUDE_OUT_OF_RANGE,mysql
3617,ER_LATITUDE_OUT_OF_RANGE,mysql
3618,ER_NOT_IMPLEMENTED_FOR_GEOGRAPHIC_SRS,mysql
3619,ER_ILLEGAL_PRIVILEGE_LEVEL,mysql
3620,ER_NO_SYSTEM_VIEW_ACCESS,mysql
3621,ER_COMPONENT_FILTER_FLABBERGASTED,mysql
3622,ER_PART_EXPR_TOO_LONG,mysql
3623,ER_UDF_DROP_DYNAMICALLY_REGISTERED,mysql
3624,ER_UNABLE_TO_STORE_COLUMN_STATISTICS,mysql
3625,ER_UNABLE_TO_UPDATE_COLUMN_STATISTICS,mysql
3626,ER_UNABLE_TO_DROP_COLUMN_STATISTICS,mysql
3627,ER_UNABLE_TO_BUILD_HISTOGRAM,mysql
3628,ER_MANDATORY_ROLE,mysql
3629,ER_MISSING_TABLESPACE_FILE,mysql
3630,ER_PERSIST_ONLY_ACCESS_DENIED_ERROR,mysql
3631,ER_CMD_NEED_SUPER,mysql
3632,ER_PATH_IN_DATADIR,mysql
3633,ER_CLONE_DDL_IN_PROGRESS,mysql
3634,ER_CLONE_TOO_MANY_CONCURRENT_CLONES,mysql
3635,ER_APPLIER_LOG_EVENT_VALIDATION_ERROR,mysql
3636,ER_CTE_MAX_RECURSION_DEPTH,mysql
3637,ER_NOT_HINT_UPDATABLE_VARIABLE,mysql
3638,ER_CREDENTIALS_CONTRADICT_TO_HISTORY,mysql
3639,ER_WARNING_PASSWORD_HISTORY_CLAUSES_VOID,mysql
3640,ER_CLIENT_DOES_NOT_SUPPORT,mysql
3641,ER_I_S_SKIPPED_TABLESPACE,mysql
3642,ER_TABLESPACE_ENGINE_MISMATCH,mysql
3643,ER_WRONG_SRID_FOR_COLUMN,mysql
3644,ER_CANNOT_ALTER_SRID_DUE_TO_INDEX,mysql
3645,ER_WARN_BINLOG_PARTIAL_UPDATES_DISABLED,mysql
3646,ER_WARN_BINLOG_V1_ROW_EVENTS_DISABLED,mysql
3647,ER_WARN_BINLOG_PARTIAL_UPDATES_SUGGESTS_PARTIAL_IMAGES,mysql
3648,ER_COULD_NOT_APPLY_JSON_DIFF,mysql
3649,ER_CORRUPTED_JSON_DIFF,mysql
3650,ER_RESOURCE_GROUP_EXISTS,mysql
3651,ER_RESOURCE_GROUP_NOT_EXISTS,mysql
3652,ER_INVALID_VCPU_ID,mysql
3653,ER_INVALID_VCPU_RANGE,mysql
3654,ER_INVALID_THREAD_PRIORITY,mysql
3655,ER_DISALLOWED_OPERATION,mysql
3656,ER_RESOURCE_GROUP_BUSY,mysql
3657,ER_RESOURCE_GROUP_DISABLED,mysql
3658,ER_FEATURE_UNSUPPORTED,mysql
3659,ER_ATTRIBUTE_IGNORED,mysql
3660,ER_INVALID_THREAD_ID,mysql
3661,ER_RESOURCE_GROUP_BIND_FAILED,mysql
3662,ER_INVALID_USE_OF_FORCE_OPTION,mysql
3663,ER_GROUP_REPLICATION_COMMAND_FAILURE,mysql
3664,ER_SDI_OPERATION_FAILED,mysql
3665,ER_MISSING_JSON_TABLE_VALUE,mysql
3666,ER_WRONG_JSON_TABLE_VALUE,mysql
3667,ER_TF_MUST_HAVE_ALIAS,mysql
3668,ER_TF_FORBIDDEN_JOIN_TYPE,mysql
3669,ER_JT_VALUE_OUT_OF_RANGE,mysql
3670,ER_JT_MAX_NESTED_PATH,mysql
3671,ER_PASSWORD_EXPIRATION_NOT_SUPPORTED_BY_AUTH_METHOD,mysql
3672,ER_INVALID_GEOJSON_CRS_NOT_TOP_LEVEL,mysql
3673,ER_BAD_NULL_ERROR_NOT_IGNORED,mysql
3674,WARN_USELESS_SPATIAL_INDEX,mysql
3675,ER_DISK_FULL_NOWAIT,mysql
3676,ER_PARSE_ERROR_IN_DIGEST_FN,mysql
3677,ER_UNDISCLOSED_PARSE_ERROR_IN_DIGEST_FN,mysql
3678,ER_SCHEMA_DIR_EXISTS,mysql
3679,ER_SCHEMA_DIR_MISSING,mysql
3680,ER_SCHEMA_DIR_CREATE_FAILED,mysql
3681,ER_SCHEMA_DIR_UNKNOWN,mysql
3682,ER_ONLY_IMPLEMENTED_FOR_SRID_0_AND_4326,mysql
3683,ER_BINLOG_EXPIRE_LOG_DAYS_AND_SECS_USED_TOGETHER,mysql
3684,ER_REGEXP_BUFFER_OVERFLOW,mysql
3685,ER_REGEXP_ILLEGAL_ARGUMENT,mysql
3686,ER_REGEXP_INDEX_OUTOFBOUNDS_ERROR,mysql
3687,ER_REGEXP_INTERNAL_ERROR,mysql
3688,ER_REGEXP_RULE_SYNTAX,mysql
3689,ER_REGEXP_BAD_ESCAPE_SEQUENCE,mysql
3690,ER_REGEXP_UNIMPLEMENTED,mysql
3691,ER_REGEXP_MISMATCHED_PAREN,mysql
3692,ER_REGEXP_BAD_INTERVAL,mysql
3693,ER_REGEXP_MAX_LT_MIN,mysql
3694,ER_REGEXP_INVALID_BACK_REF,mysql
3695,ER_REGEXP_LOOK_BEHIND_LIMIT,mysql
3696,ER_REGEXP_MISSING_CLOSE_BRACKET,mysql
3697,ER_REGEXP_INVALID_RANGE,mysql
3698,ER_REGEXP_STACK_OVERFLOW,mysql
