numbr,symbol,category
3699,ER_REGEXP_TIME_OUT,mysql
3700,ER_REGEXP_PATTERN_TOO_BIG,mysql
3701,ER_CANT_SET_ERROR_LOG_SERVICE,mysql
3702,ER_EMPTY_PIPELINE_FOR_ERROR_LOG_SERVICE,mysql
3703,ER_COMPONENT_FILTER_DIAGNOSTICS,mysql
3704,ER_NOT_IMPLEMENTED_FOR_CARTESIAN_SRS,mysql
3705,ER_NOT_IMPLEMENTED_FOR_PROJECTED_SRS,mysql
3706,ER_NONPOSITIVE_RADIUS,mysql
3707,ER_RESTART_SERVER_FAILED,mysql
3708,ER_SRS_MISSING_MANDATORY_ATTRIBUTE,mysql
3709,ER_SRS_MULTIPLE_ATTRIBUTE_DEFINITIONS,mysql
3710,ER_SRS_NAME_CANT_BE_EMPTY_OR_WHITESPACE,mysql
3711,ER_SRS_ORGANIZATION_CANT_BE_EMPTY_OR_WHITESPACE,mysql
3712,ER_SRS_ID_ALREADY_EXISTS,mysql
3713,ER_WARN_SRS_ID_ALREADY_EXISTS,mysql
3714,ER_CANT_MODIFY_SRID_0,mysql
3715,ER_WARN_RESERVED_SRID_RANGE,mysql
3716,ER_CANT_MODIFY_SRS_USED_BY_COLUMN,mysql
3717,ER_SRS_INVALID_CHARACTER_IN_ATTRIBUTE,mysql
3718,ER_SRS_ATTRIBUTE_STRING_TOO_LONG,mysql
3719,ER_DEPRECATED_UTF8_ALIAS,mysql
3720,ER_DEPRECATED_NATIONAL,mysql
3721,ER_INVALID_DEFAULT_UTF8MB4_COLLATION,mysql
3722,ER_UNABLE_TO_COLLECT_LOG_STATUS,mysql
3723,ER_RESERVED_TABLESPACE_NAME,mysql
3724,ER_UNABLE_TO_SET_OPTION,mysql
3725,ER_SLAVE_POSSIBLY_DIVERGED_AFTER_DDL,mysql
3726,ER_SRS_NOT_GEOGRAPHIC,mysql
3727,ER_POLYGON_TOO_LARGE,mysql
3728,ER_SPATIAL_UNIQUE_INDEX,mysql
3729,ER_INDEX_TYPE_NOT_SUPPORTED_FOR_SPATIAL_INDEX,mysql
3730,ER_FK_CANNOT_DROP_PARENT,mysql
3731,ER_GEOMETRY_PARAM_LONGITUDE_OUT_OF_RANGE,mysql
3732,ER_GEOMETRY_PARAM_LATITUDE_OUT_OF_RANGE,mysql
3733,ER_FK_CANNOT_USE_VIRTUAL_COLUMN,mysql
3734,ER_FK_NO_COLUMN_PARENT,mysql
3735,ER_CANT_SET_ERROR_SUPPRESSION_LIST,mysql
3736,ER_SRS_GEOGCS_INVALID_AXES,mysql
3737,ER_SRS_INVALID_SEMI_MAJOR_AXIS,mysql
3738,ER_SRS_INVALID_INVERSE_FLATTENING,mysql
3739,ER_SRS_INVALID_ANGULAR_UNIT,mysql
3740,ER_SRS_INVALID_PRIME_MERIDIAN,mysql
3741,ER_TRANSFORM_SOURCE_SRS_NOT_SUPPORTED,mysql
3742,ER_TRANSFORM_TARGET_SRS_NOT_SUPPORTED,mysql
3743,ER_TRANSFORM_SOURCE_SRS_MISSING_TOWGS84,mysql
3744,ER_TRANSFORM_TARGET_SRS_MISSING_TOWGS84,mysql
3745,ER_TEMP_TABLE_PREVENTS_SWITCH_SESSION_BINLOG_FORMAT,mysql
3746,ER_TEMP_TABLE_PREVENTS_SWITCH_GLOBAL_BINLOG_FORMAT,mysql
3747,ER_RUNNING_APPLIER_PREVENTS_SWITCH_GLOBAL_BINLOG_FORMAT,mysql
3748,ER_CLIENT_GTID_UNSAFE_CREATE_DROP_TEMP_TABLE_IN_TRX_IN_SBR,mysql
3750,ER_TABLE_WITHOUT_PK,mysql
3751,ER_WARN_DATA_TRUNCATED_FUNCTIONAL_INDEX,mysql
3752,ER_WARN_DATA_OUT_OF_RANGE_FUNCTIONAL_INDEX,mysql
3753,ER_FUNCTIONAL_INDEX_ON_JSON_OR_GEOMETRY_FUNCTION,mysql
3754,ER_FUNCTIONAL_INDEX_REF_AUTO_INCREMENT,mysql
3755,ER_CANNOT_DROP_COLUMN_FUNCTIONAL_INDEX,mysql
3756,ER_FUNCTIONAL_INDEX_PRIMARY_KEY,mysql
3757,ER_FUNCTIONAL_INDEX_ON_LOB,mysql
3758,ER_FUNCTIONAL_INDEX_FUNCTION_IS_NOT_ALLOWED,mysql
3759,ER_FULLTEXT_FUNCTIONAL_INDEX,mysql
3760,ER_SPATIAL_FUNCTIONAL_INDEX,mysql
3761,ER_WRONG_KEY_COLUMN_FUNCTIONAL_INDEX,mysql
3762,ER_FUNCTIONAL_INDEX_ON_FIELD,mysql
3763,ER_GENERATED_COLUMN_NAMED_FUNCTION_IS_NOT_ALLOWED,mysql
3764,ER_GENERATED_COLUMN_ROW_VALUE,mysql
3765,ER_GENERATED_COLUMN_VARIABLES,mysql
3766,ER_DEPENDENT_BY_DEFAULT_GENERATED_VALUE,mysql
3767,ER_DEFAULT_VAL_GENERATED_NON_PRIOR,mysql
3768,ER_DEFAULT_VAL_GENERATED_REF_AUTO_INC,mysql
3769,ER_DEFAULT_VAL_GENERATED_FUNCTION_IS_NOT_ALLOWED,mysql
3770,ER_DEFAULT_VAL_GENERATED_NAMED_FUNCTION_IS_NOT_ALLOWED,mysql
3771,ER_DEFAULT_VAL_GENERATED_ROW_VALUE,mysql
3772,ER_DEFAULT_VAL_GENERATED_VARIABLES,mysql
3773,ER_DEFAULT_AS_VAL_GENERATED,mysql
3774,ER_UNSUPPORTED_ACTION_ON_DEFAULT_VAL_GENERATED,mysql
3775,ER_GTID_UNSAFE_ALTER_ADD_COL_WITH_DEFAULT_EXPRESSION,mysql
3776,ER_FK_CANNOT_CHANGE_ENGINE,mysql
3777,ER_WARN_DEPRECATED_USER_SET_EXPR,mysql
3778,ER_WARN_DEPRECATED_UTF8MB3_COLLATION,mysql
3779,ER_WARN_DEPRECATED_NESTED_COMMENT_SYNTAX,mysql
3780,ER_FK_INCOMPATIBLE_COLUMNS,mysql
3781,ER_GR_HOLD_WAIT_TIMEOUT,mysql
3782,ER_GR_HOLD_KILLED,mysql
3783,ER_GR_HOLD_MEMBER_STATUS_ERROR,mysql
3784,ER_RPL_ENCRYPTION_FAILED_TO_FETCH_KEY,mysql
3785,ER_RPL_ENCRYPTION_KEY_NOT_FOUND,mysql
3786,ER_RPL_ENCRYPTION_KEYRING_INVALID_KEY,mysql
3787,ER_RPL_ENCRYPTION_HEADER_ERROR,mysql
3788,ER_RPL_ENCRYPTION_FAILED_TO_ROTATE_LOGS,mysql
3789,ER_RPL_ENCRYPTION_KEY_EXISTS_UNEXPECTED,mysql
3790,ER_RPL_ENCRYPTION_FAILED_TO_GENERATE_KEY,mysql
3791,ER_RPL_ENCRYPTION_FAILED_TO_STORE_KEY,mysql
3792,ER_RPL_ENCRYPTION_FAILED_TO_REMOVE_KEY,mysql
3793,ER_RPL_ENCRYPTION_UNABLE_TO_CHANGE_OPTION,mysql
3794,ER_RPL_ENCRYPTION_MASTER_KEY_RECOVERY_FAILED,mysql
3795,ER_SLOW_LOG_MODE_IGNORED_WHEN_NOT_LOGGING_TO_FILE,mysql
3796,ER_GRP_TRX_CONSISTENCY_NOT_ALLOWED,mysql
3797,ER_GRP_TRX_CONSISTENCY_BEFORE,mysql
3798,ER_GRP_TRX_CONSISTENCY_AFTER_ON_TRX_BEGIN,mysql
3799,ER_GRP_TRX_CONSISTENCY_BEGIN_NOT_ALLOWED,mysql
3800,ER_FUNCTIONAL_INDEX_ROW_VALUE_IS_NOT_ALLOWED,mysql
3801,ER_RPL_ENCRYPTION_FAILED_TO_ENCRYPT,mysql
3802,ER_PAGE_TRACKING_NOT_STARTED,mysql
3803,ER_PAGE_TRACKING_RANGE_NOT_TRACKED,mysql
3804,ER_PAGE_TRACKING_CANNOT_PURGE,mysql
3805,ER_RPL_ENCRYPTION_CANNOT_ROTATE_BINLOG_MASTER_KEY,mysql
3806,ER_BINLOG_MASTER_KEY_RECOVERY_OUT_OF_COMBINATION,mysql
3807,ER_BINLOG_MASTER_KEY_ROTATION_FAIL_TO_OPERATE_KEY,mysql
3808,ER_BINLOG_MASTER_KEY_ROTATION_FAIL_TO_ROTATE_LOGS,mysql
3809,ER_BINLOG_MASTER_KEY_ROTATION_FAIL_TO_REENCRYPT_LOG,mysql
3810,ER_BINLOG_MASTER_KEY_ROTATION_FAIL_TO_CLEANUP_UNUSED_KEYS,mysql
3811,ER_BINLOG_MASTER_KEY_ROTATION_FAIL_TO_CLEANUP_AUX_KEY,mysql
3812,ER_NON_BOOLEAN_EXPR_FOR_CHECK_CONSTRAINT,mysql
3813,ER_COLUMN_CHECK_CONSTRAINT_REFERENCES_OTHER_COLUMN,mysql
3814,ER_CHECK_CONSTRAINT_NAMED_FUNCTION_IS_NOT_ALLOWED,mysql
3815,ER_CHECK_CONSTRAINT_FUNCTION_IS_NOT_ALLOWED,mysql
3816,ER_CHECK_CONSTRAINT_VARIABLES,mysql
3817,ER_CHECK_CONSTRAINT_ROW_VALUE,mysql
3818,ER_CHECK_CONSTRAINT_REFERS_AUTO_INCREMENT_COLUMN,mysql
3819,ER_CHECK_CONSTRAINT_VIOLATED,mysql
3820,ER_CHECK_CONSTRAINT_REFERS_UNKNOWN_COLUMN,mysql
3821,ER_CHECK_CONSTRAINT_NOT_FOUND,mysql
3822,ER_CHECK_CONSTRAINT_DUP_NAME,mysql
3823,ER_CHECK_CONSTRAINT_CLAUSE_USING_FK_REFER_ACTION_COLUMN,mysql
3824,WARN_UNENCRYPTED_TABLE_IN_ENCRYPTED_DB,mysql
3825,ER_INVALID_ENCRYPTION_REQUEST,mysql
3826,ER_CANNOT_SET_TABLE_ENCRYPTION,mysql
3827,ER_CANNOT_SET_DATABASE_ENCRYPTION,mysql
3828,ER_CANNOT_SET_TABLESPACE_ENCRYPTION,mysql
3829,ER_TABLESPACE_CANNOT_BE_ENCRYPTED,mysql
3830,ER_TABLESPACE_CANNOT_BE_DECRYPTED,mysql
3831,ER_TABLESPACE_TYPE_UNKNOWN,mysql
3832,ER_TARGET_TABLESPACE_UNENCRYPTED,mysql
3833,ER_CANNOT_USE_ENCRYPTION_CLAUSE,mysql
3834,ER_INVALID_MULTIPLE_CLAUSES,mysql
3835,ER_UNSUPPORTED_USE_OF_GRANT_AS,mysql
3836,ER_UKNOWN_AUTH_ID_OR_ACCESS_DENIED_FOR_GRANT_AS,mysql
3837,ER_DEPENDENT_BY_FUNCTIONAL_INDEX,mysql
3838,ER_PLUGIN_NOT_EARLY,mysql
3839,ER_INNODB_REDO_LOG_ARCHIVE_START_SUBDIR_PATH,mysql
3840,ER_INNODB_REDO_LOG_ARCHIVE_START_TIMEOUT,mysql
3841,ER_INNODB_REDO_LOG_ARCHIVE_DIRS_INVALID,mysql
3842,ER_INNODB_REDO_LOG_ARCHIVE_LABEL_NOT_FOUND,mysql
3843,ER_INNODB_REDO_LOG_ARCHIVE_DIR_EMPTY,mysql
3844,ER_INNODB_REDO_LOG_ARCHIVE_NO_SUCH_DIR,mysql
3845,ER_INNODB_REDO_LOG_ARCHIVE_DIR_CLASH,mysql
3846,ER_INNODB_REDO_LOG_ARCHIVE_DIR_PERMISSIONS,mysql
3847,ER_INNODB_REDO_LOG_ARCHIVE_FILE_CREATE,mysql
3848,ER_INNODB_REDO_LOG_ARCHIVE_ACTIVE,mysql
3849,ER_INNODB_REDO_LOG_ARCHIVE_INACTIVE,mysql
3850,ER_INNODB_REDO_LOG_ARCHIVE_FAILED,mysql
3851,ER_INNODB_REDO_LOG_ARCHIVE_SESSION,mysql
3852,ER_STD_REGEX_ERROR,mysql
3853,ER_INVALID_JSON_TYPE,mysql
3854,ER_CANNOT_CONVERT_STRING,mysql
3855,ER_DEPENDENT_BY_PARTITION_FUNC,mysql
3856,ER_WARN_DEPRECATED_FLOAT_AUTO_INCREMENT,mysql
3857,ER_RPL_CANT_STOP_SLAVE_WHILE_LOCKED_BACKUP,mysql
3858,ER_WARN_DEPRECATED_FLOAT_DIGITS,mysql
3859,ER_WARN_DEPRECATED_FLOAT_UNSIGNED,mysql
3860,ER_WARN_DEPRECATED_INTEGER_DISPLAY_WIDTH,mysql
3861,ER_WARN_DEPRECATED_ZEROFILL,mysql
3862,ER_CLONE_DONOR,mysql
3863,ER_CLONE_PROTOCOL,mysql
3864,ER_CLONE_DONOR_VERSION,mysql
3865,ER_CLONE_OS,mysql
3866,ER_CLONE_PLATFORM,mysql
3867,ER_CLONE_CHARSET,mysql
3868,ER_CLONE_CONFIG,mysql
3869,ER_CLONE_SYS_CONFIG,mysql
3870,ER_CLONE_PLUGIN_MATCH,mysql
3871,ER_CLONE_LOOPBACK,mysql
3872,ER_CLONE_ENCRYPTION,mysql
3873,ER_CLONE_DISK_SPACE,mysql
3874,ER_CLONE_IN_PROGRESS,mysql
3875,ER_CLONE_DISALLOWED,mysql
3876,ER_CANNOT_GRANT_ROLES_TO_ANONYMOUS_USER,mysql
3877,ER_SECONDARY_ENGINE_PLUGIN,mysql
3878,ER_SECOND_PASSWORD_CANNOT_BE_EMPTY,mysql
3879,ER_DB_ACCESS_DENIED,mysql
3880,ER_DA_AUTH_ID_WITH_SYSTEM_USER_PRIV_IN_MANDATORY_ROLES,mysql
3881,ER_DA_RPL_GTID_TABLE_CANNOT_OPEN,mysql
3882,ER_GEOMETRY_IN_UNKNOWN_LENGTH_UNIT,mysql
3883,ER_DA_PLUGIN_INSTALL_ERROR,mysql
3884,ER_NO_SESSION_TEMP,mysql
3885,ER_DA_UNKNOWN_ERROR_NUMBER,mysql
3886,ER_COLUMN_CHANGE_SIZE,mysql
3887,ER_REGEXP_INVALID_CAPTURE_GROUP_NAME,mysql
3888,ER_DA_SSL_LIBRARY_ERROR,mysql
3889,ER_SECONDARY_ENGINE,mysql
3890,ER_SECONDARY_ENGINE_DDL,mysql
3891,ER_INCORRECT_CURRENT_PASSWORD,mysql
3892,ER_MISSING_CURRENT_PASSWORD,mysql
3893,ER_CURRENT_PASSWORD_NOT_REQUIRED,mysql
3894,ER_PASSWORD_CANNOT_BE_RETAINED_ON_PLUGIN_CHANGE,mysql
3895,ER_CURRENT_PASSWORD_CANNOT_BE_RETAINED,mysql
3896,ER_PARTIAL_REVOKES_EXIST,mysql
3897,ER_CANNOT_GRANT_SYSTEM_PRIV_TO_MANDATORY_ROLE,mysql
3898,ER_XA_REPLICATION_FILTERS,mysql
3899,ER_UNSUPPORTED_SQL_MODE,mysql
3900,ER_REGEXP_INVALID_FLAG,mysql
3901,ER_PARTIAL_REVOKE_AND_DB_GRANT_BOTH_EXISTS,mysql
3902,ER_UNIT_NOT_FOUND,mysql
3903,ER_INVALID_JSON_VALUE_FOR_FUNC_INDEX,mysql
3904,ER_JSON_VALUE_OUT_OF_RANGE_FOR_FUNC_INDEX,mysql
3905,ER_EXCEEDED_MV_KEYS_NUM,mysql
3906,ER_EXCEEDED_MV_KEYS_SPACE,mysql
3907,ER_FUNCTIONAL_INDEX_DATA_IS_TOO_LONG,mysql
3908,ER_WRONG_MVI_VALUE,mysql
3909,ER_WARN_FUNC_INDEX_NOT_APPLICABLE,mysql
3910,ER_GRP_RPL_UDF_ERROR,mysql
3911,ER_UPDATE_GTID_PURGED_WITH_GR,mysql
3912,ER_GROUPING_ON_TIMESTAMP_IN_DST,mysql
3913,ER_TABLE_NAME_CAUSES_TOO_LONG_PATH,mysql
3914,ER_AUDIT_LOG_INSUFFICIENT_PRIVILEGE,mysql
3916,ER_DA_GRP_RPL_STARTED_AUTO_REJOIN,mysql
3917,ER_SYSVAR_CHANGE_DURING_QUERY,mysql
3918,ER_GLOBSTAT_CHANGE_DURING_QUERY,mysql
3919,ER_GRP_RPL_MESSAGE_SERVICE_INIT_FAILURE,mysql
3920,ER_CHANGE_MASTER_WRONG_COMPRESSION_ALGORITHM_CLIENT,mysql
3921,ER_CHANGE_MASTER_WRONG_COMPRESSION_LEVEL_CLIENT,mysql
3922,ER_WRONG_COMPRESSION_ALGORITHM_CLIENT,mysql
3923,ER_WRONG_COMPRESSION_LEVEL_CLIENT,mysql
3924,ER_CHANGE_MASTER_WRONG_COMPRESSION_ALGORITHM_LIST_CLIENT,mysql
3925,ER_CLIENT_PRIVILEGE_CHECKS_USER_CANNOT_BE_ANONYMOUS,mysql
3926,ER_CLIENT_PRIVILEGE_CHECKS_USER_DOES_NOT_EXIST,mysql
3927,ER_CLIENT_PRIVILEGE_CHECKS_USER_CORRUPT,mysql
3928,ER_CLIENT_PRIVILEGE_CHECKS_USER_NEEDS_RPL_APPLIER_PRIV,mysql
3929,ER_WARN_DA_PRIVILEGE_NOT_REGISTERED,mysql
3930,ER_CLIENT_KEYRING_UDF_KEY_INVALID,mysql
3931,ER_CLIENT_KEYRING_UDF_KEY_TYPE_INVALID,mysql
3932,ER_CLIENT_KEYRING_UDF_KEY_TOO_LONG,mysql
3933,ER_CLIENT_KEYRING_UDF_KEY_TYPE_TOO_LONG,mysql
3934,ER_JSON_SCHEMA_VALIDATION_ERROR_WITH_DETAILED_REPORT,mysql
3935,ER_DA_UDF_INVALID_CHARSET_SPECIFIED,mysql
3936,ER_DA_UDF_INVALID_CHARSET,mysql
3937,ER_DA_UDF_INVALID_COLLATION,mysql
3938,ER_DA_UDF_INVALID_EXTENSION_ARGUMENT_TYPE,mysql
3939,ER_MULTIPLE_CONSTRAINTS_WITH_SAME_NAME,mysql
3940,ER_CONSTRAINT_NOT_FOUND,mysql
3941,ER_ALTER_CONSTRAINT_ENFORCEMENT_NOT_SUPPORTED,mysql
3942,ER_TABLE_VALUE_CONSTRUCTOR_MUST_HAVE_COLUMNS,mysql
3943,ER_TABLE_VALUE_CONSTRUCTOR_CANNOT_HAVE_DEFAULT,mysql
3944,ER_CLIENT_QUERY_FAILURE_INVALID_NON_ROW_FORMAT,mysql
3945,ER_REQUIRE_ROW_FORMAT_INVALID_VALUE,mysql
3946,ER_FAILED_TO_DETERMINE_IF_ROLE_IS_MANDATORY,mysql
3947,ER_FAILED_TO_FETCH_MANDATORY_ROLE_LIST,mysql
3948,ER_CLIENT_LOCAL_FILES_DISABLED,mysql
3949,ER_IMP_INCOMPATIBLE_CFG_VERSION,mysql
3950,ER_DA_OOM,mysql
3951,ER_DA_UDF_INVALID_ARGUMENT_TO_SET_CHARSET,mysql
3952,ER_DA_UDF_INVALID_RETURN_TYPE_TO_SET_CHARSET,mysql
3953,ER_MULTIPLE_INTO_CLAUSES,mysql
3954,ER_MISPLACED_INTO,mysql
3955,ER_USER_ACCESS_DENIED_FOR_USER_ACCOUNT_BLOCKED_BY_PASSWORD_LOCK,mysql
3956,ER_WARN_DEPRECATED_YEAR_UNSIGNED,mysql
3957,ER_CLONE_NETWORK_PACKET,mysql
3958,ER_SDI_OPERATION_FAILED_MISSING_RECORD,mysql
3959,ER_DEPENDENT_BY_CHECK_CONSTRAINT,mysql
3960,ER_GRP_OPERATION_NOT_ALLOWED_GR_MUST_STOP,mysql
3961,ER_WARN_DEPRECATED_JSON_TABLE_ON_ERROR_ON_EMPTY,mysql
3962,ER_WARN_DEPRECATED_INNER_INTO,mysql
3963,ER_WARN_DEPRECATED_VALUES_FUNCTION_ALWAYS_NULL,mysql
3964,ER_WARN_DEPRECATED_SQL_CALC_FOUND_ROWS,mysql
3965,ER_WARN_DEPRECATED_FOUND_ROWS,mysql
3966,ER_MISSING_JSON_VALUE,mysql
3967,ER_MULTIPLE_JSON_VALUES,mysql
3968,ER_HOSTNAME_TOO_LONG,mysql
3969,ER_WARN_CLIENT_DEPRECATED_PARTITION_PREFIX_KEY,mysql
3970,ER_GROUP_REPLICATION_USER_EMPTY_MSG,mysql
3971,ER_GROUP_REPLICATION_USER_MANDATORY_MSG,mysql
3972,ER_GROUP_REPLICATION_PASSWORD_LENGTH,mysql
3973,ER_SUBQUERY_TRANSFORM_REJECTED,mysql
3974,ER_DA_GRP_RPL_RECOVERY_ENDPOINT_FORMAT,mysql
3975,ER_DA_GRP_RPL_RECOVERY_ENDPOINT_INVALID,mysql
3976,ER_WRONG_VALUE_FOR_VAR_PLUS_ACTIONABLE_PART,mysql
3977,ER_STATEMENT_NOT_ALLOWED_AFTER_START_TRANSACTION,mysql
3978,ER_FOREIGN_KEY_WITH_ATOMIC_CREATE_SELECT,mysql
3979,ER_NOT_ALLOWED_WITH_START_TRANSACTION,mysql
3980,ER_INVALID_JSON_ATTRIBUTE,mysql
3981,ER_ENGINE_ATTRIBUTE_NOT_SUPPORTED,mysql
3982,ER_INVALID_USER_ATTRIBUTE_JSON,mysql
3983,ER_INNODB_REDO_DISABLED,mysql
3984,ER_INNODB_REDO_ARCHIVING_ENABLED,mysql
3985,ER_MDL_OUT_OF_RESOURCES,mysql
3986,ER_IMPLICIT_COMPARISON_FOR_JSON,mysql
3987,ER_FUNCTION_DOES_NOT_SUPPORT_CHARACTER_SET,mysql
3988,ER_IMPOSSIBLE_STRING_CONVERSION,mysql
3989,ER_SCHEMA_READ_ONLY,mysql
3990,ER_RPL_ASYNC_RECONNECT_GTID_MODE_OFF,mysql
3991,ER_RPL_ASYNC_RECONNECT_AUTO_POSITION_OFF,mysql
3992,ER_DISABLE_GTID_MODE_REQUIRES_ASYNC_RECONNECT_OFF,mysql
3993,ER_DISABLE_AUTO_POSITION_REQUIRES_ASYNC_RECONNECT_OFF,mysql
3994,ER_INVALID_PARAMETER_USE,mysql
3995,ER_CHARACTER_SET_MISMATCH,mysql
3996,ER_WARN_VAR_VALUE_CHANGE_NOT_SUPPORTED,mysql
3997,ER_INVALID_TIME_ZONE_INTERVAL,mysql
3998,ER_INVALID_CAST,mysql
3999,ER_HYPERGRAPH_NOT_SUPPORTED_YET,mysql
4000,ER_WARN_HYPERGRAPH_EXPERIMENTAL,mysql
4001,ER_DA_NO_ERROR_LOG_PARSER_CONFIGURED,mysql
4002,ER_WITH_COL_WRONG_LIST,mariadb
4002,ER_DA_ERROR_LOG_TABLE_DISABLED,mysql
4003,ER_TOO_MANY_DEFINITIONS_IN_WITH_CLAUSE,mariadb
4003,ER_DA_ERROR_LOG_MULTIPLE_FILTERS,mysql
4004,ER_DUP_QUERY_NAME,mariadb
4004,ER_DA_CANT_OPEN_ERROR_LOG,mysql
4005,ER_RECURSIVE_WITHOUT_ANCHORS,mariadb
4005,ER_USER_REFERENCED_AS_DEFINER,mysql
4006,ER_UNACCEPTABLE_MUTUAL_RECURSION,mariadb
4006,ER_CANNOT_USER_REFERENCED_AS_DEFINER,mysql
4007,ER_REF_TO_RECURSIVE_WITH_TABLE_IN_DERIVED,mariadb
4007,ER_REGEX_NUMBER_TOO_BIG,mysql
4008,ER_NOT_STANDARD_COMPLIANT_RECURSIVE,mariadb
4008,ER_SPVAR_NONINTEGER_TYPE,mysql
4009,ER_WRONG_WINDOW_SPEC_NAME,mariadb
4009,WARN_UNSUPPORTED_ACL_TABLES_READ,mysql
4010,ER_DUP_WINDOW_NAME,mariadb
4010,ER_BINLOG_UNSAFE_ACL_TABLE_READ_IN_DML_DDL,mysql
4011,ER_PARTITION_LIST_IN_REFERENCING_WINDOW_SPEC,mariadb
4011,ER_STOP_REPLICA_MONITOR_IO_THREAD_TIMEOUT,mysql
