numbr,symbol,category
4012,ER_ORDER_LIST_IN_REFERENCING_WINDOW_SPEC,mariadb
4012,ER_STARTING_REPLICA_MONITOR_IO_THREAD,mysql
4013,ER_WINDOW_FRAME_IN_REFERENCED_WINDOW_SPEC,mariadb
4013,ER_CANT_USE_ANONYMOUS_TO_GTID_WITH_GTID_MODE_NOT_ON,mysql
4014,ER_BAD_COMBINATION_OF_WINDOW_FRAME_BOUND_SPECS,mariadb
4014,ER_CANT_COMBINE_ANONYMOUS_TO_GTID_AND_AUTOPOSITION,mysql
4015,ER_WRONG_PLACEMENT_OF_WINDOW_FUNCTION,mariadb
4015,ER_ASSIGN_GTIDS_TO_ANONYMOUS_TRANSACTIONS_REQUIRES_GTID_MODE_ON,mysql
4016,ER_WINDOW_FUNCTION_IN_WINDOW_SPEC,mariadb
4016,ER_SQL_SLAVE_SKIP_COUNTER_USED_WITH_GTID_MODE_ON,mysql
4017,ER_NOT_ALLOWED_WINDOW_FRAME,mariadb
4017,ER_USING_ASSIGN_GTIDS_TO_ANONYMOUS_TRANSACTIONS_AS_LOCAL_OR_UUID,mysql
4018,ER_NO_ORDER_LIST_IN_WINDOW_SPEC,mariadb
4018,ER_CANT_SET_ANONYMOUS_TO_GTID_AND_WAIT_UNTIL_SQL_THD_AFTER_GTIDS,mysql
4019,ER_RANGE_FRAME_NEEDS_SIMPLE_ORDERBY,mariadb
4019,ER_CANT_SET_SQL_AFTER_OR_BEFORE_GTIDS_WITH_ANONYMOUS_TO_GTID,mysql
4020,ER_WRONG_TYPE_FOR_ROWS_FRAME,mariadb
4020,ER_ANONYMOUS_TO_GTID_UUID_SAME_AS_GROUP_NAME,mysql
4021,ER_WRONG_TYPE_FOR_RANGE_FRAME,mariadb
4021,ER_CANT_USE_SAME_UUID_AS_GROUP_NAME,mysql
4022,ER_FRAME_EXCLUSION_NOT_SUPPORTED,mariadb
4022,ER_GRP_RPL_RECOVERY_CHANNEL_STILL_RUNNING,mysql
4023,ER_WINDOW_FUNCTION_DONT_HAVE_FRAME,mariadb
4023,ER_INNODB_INVALID_AUTOEXTEND_SIZE_VALUE,mysql
4024,ER_INVALID_NTILE_ARGUMENT,mariadb
4024,ER_INNODB_INCOMPATIBLE_WITH_TABLESPACE,mysql
4025,ER_CONSTRAINT_FAILED,mariadb
4025,ER_INNODB_AUTOEXTEND_SIZE_OUT_OF_RANGE,mysql
4026,ER_EXPRESSION_IS_TOO_BIG,mariadb
4026,ER_CANNOT_USE_AUTOEXTEND_SIZE_CLAUSE,mysql
4027,ER_ERROR_EVALUATING_EXPRESSION,mariadb
4027,ER_ROLE_GRANTED_TO_ITSELF,mysql
4028,ER_CALCULATING_DEFAULT_VALUE,mariadb
4028,ER_TABLE_MUST_HAVE_A_VISIBLE_COLUMN,mysql
4029,ER_EXPRESSION_REFERS_TO_UNINIT_FIELD,mariadb
4029,ER_INNODB_COMPRESSION_FAILURE,mysql
4030,ER_PARTITION_DEFAULT_ERROR,mariadb
4030,ER_WARN_ASYNC_CONN_FAILOVER_NETWORK_NAMESPACE,mysql
4031,ER_REFERENCED_TRG_DOES_NOT_EXIST,mariadb
4031,ER_CLIENT_INTERACTION_TIMEOUT,mysql
4032,ER_INVALID_DEFAULT_PARAM,mariadb
4032,ER_INVALID_CAST_TO_GEOMETRY,mysql
4033,ER_BINLOG_NON_SUPPORTED_BULK,mariadb
4033,ER_INVALID_CAST_POLYGON_RING_DIRECTION,mysql
4034,ER_BINLOG_UNCOMPRESS_ERROR,mariadb
4034,ER_GIS_DIFFERENT_SRIDS_AGGREGATION,mysql
4035,ER_JSON_BAD_CHR,mariadb
4035,ER_RELOAD_KEYRING_FAILURE,mysql
4036,ER_JSON_NOT_JSON_CHR,mariadb
4036,ER_SDI_GET_KEYS_INVALID_TABLESPACE,mysql
4037,ER_JSON_EOS,mariadb
4037,ER_CHANGE_RPL_SRC_WRONG_COMPRESSION_ALGORITHM_SIZE,mysql
4038,ER_JSON_SYNTAX,mariadb
4039,ER_JSON_ESCAPING,mariadb
4039,ER_CANT_USE_SAME_UUID_AS_VIEW_CHANGE_UUID,mysql
4040,ER_JSON_DEPTH,mariadb
4040,ER_ANONYMOUS_TO_GTID_UUID_SAME_AS_VIEW_CHANGE_UUID,mysql
4041,ER_JSON_PATH_EOS,mariadb
4041,ER_GRP_RPL_VIEW_CHANGE_UUID_FAIL_GET_VARIABLE,mysql
4042,ER_JSON_PATH_SYNTAX,mariadb
4042,ER_WARN_ADUIT_LOG_MAX_SIZE_AND_PRUNE_SECONDS,mysql
4043,ER_JSON_PATH_DEPTH,mariadb
4043,ER_WARN_ADUIT_LOG_MAX_SIZE_CLOSE_TO_ROTATE_ON_SIZE,mysql
4044,ER_JSON_PATH_NO_WILDCARD,mariadb
4044,ER_KERBEROS_CREATE_USER,mysql
4045,ER_JSON_PATH_ARRAY,mariadb
4045,ER_INSTALL_PLUGIN_CONFLICT_CLIENT,mysql
4046,ER_JSON_ONE_OR_ALL,mariadb
4046,ER_DA_ERROR_LOG_COMPONENT_FLUSH_FAILED,mysql
4047,ER_UNSUPPORTED_COMPRESSED_TABLE,mariadb
4047,ER_WARN_SQL_AFTER_MTS_GAPS_GAP_NOT_CALCULATED,mysql
4048,ER_GEOJSON_INCORRECT,mariadb
4048,ER_INVALID_ASSIGNMENT_TARGET,mysql
4049,ER_GEOJSON_TOO_FEW_POINTS,mariadb
4049,ER_OPERATION_NOT_ALLOWED_ON_GR_SECONDARY,mysql
4050,ER_GEOJSON_NOT_CLOSED,mariadb
4050,ER_GRP_RPL_FAILOVER_CHANNEL_STATUS_PROPAGATION,mysql
4051,ER_JSON_PATH_EMPTY,mariadb
4051,ER_WARN_AUDIT_LOG_FORMAT_UNIX_TIMESTAMP_ONLY_WHEN_JSON,mysql
4052,ER_SLAVE_SAME_ID,mariadb
4052,ER_INVALID_MFA_PLUGIN_SPECIFIED,mysql
4053,ER_FLASHBACK_NOT_SUPPORTED,mariadb
4053,ER_IDENTIFIED_BY_UNSUPPORTED,mysql
4054,ER_KEYS_OUT_OF_ORDER,mariadb
4054,ER_INVALID_PLUGIN_FOR_REGISTRATION,mysql
4055,ER_OVERLAPPING_KEYS,mariadb
4055,ER_PLUGIN_REQUIRES_REGISTRATION,mysql
4056,ER_REQUIRE_ROW_BINLOG_FORMAT,mariadb
4056,ER_MFA_METHOD_EXISTS,mysql
4057,ER_ISOLATION_MODE_NOT_SUPPORTED,mariadb
4057,ER_MFA_METHOD_NOT_EXISTS,mysql
4058,ER_ON_DUPLICATE_DISABLED,mariadb
4058,ER_AUTHENTICATION_POLICY_MISMATCH,mysql
4059,ER_UPDATES_WITH_CONSISTENT_SNAPSHOT,mariadb
4059,ER_PLUGIN_REGISTRATION_DONE,mysql
4060,ER_ROLLBACK_ONLY,mariadb
4060,ER_INVALID_USER_FOR_REGISTRATION,mysql
4061,ER_ROLLBACK_TO_SAVEPOINT,mariadb
4061,ER_USER_REGISTRATION_FAILED,mysql
4062,ER_ISOLATION_LEVEL_WITH_CONSISTENT_SNAPSHOT,mariadb
4062,ER_MFA_METHODS_INVALID_ORDER,mysql
4063,ER_UNSUPPORTED_COLLATION,mariadb
4063,ER_MFA_METHODS_IDENTICAL,mysql
4064,ER_METADATA_INCONSISTENCY,mariadb
4064,ER_INVALID_MFA_OPERATIONS_FOR_PASSWORDLESS_USER,mysql
4065,ER_CF_DIFFERENT,mariadb
4065,ER_CHANGE_REPLICATION_SOURCE_NO_OPTIONS_FOR_GTID_ONLY,mysql
4066,ER_RDB_TTL_DURATION_FORMAT,mariadb
4066,ER_CHANGE_REP_SOURCE_CANT_DISABLE_REQ_ROW_FORMAT_WITH_GTID_ONLY,mysql
4067,ER_RDB_STATUS_GENERAL,mariadb
4067,ER_CHANGE_REP_SOURCE_CANT_DISABLE_AUTO_POSITION_WITH_GTID_ONLY,mysql
4068,ER_RDB_STATUS_MSG,mariadb
4068,ER_CHANGE_REP_SOURCE_CANT_DISABLE_GTID_ONLY_WITHOUT_POSITIONS,mysql
4069,ER_RDB_TTL_UNSUPPORTED,mariadb
4069,ER_CHANGE_REP_SOURCE_CANT_DISABLE_AUTO_POS_WITHOUT_POSITIONS,mysql
4070,ER_RDB_TTL_COL_FORMAT,mariadb
4070,ER_CHANGE_REP_SOURCE_GR_CHANNEL_WITH_GTID_MODE_NOT_ON,mysql
4071,ER_PER_INDEX_CF_DEPRECATED,mariadb
4071,ER_CANT_USE_GTID_ONLY_WITH_GTID_MODE_NOT_ON,mysql
4072,ER_KEY_CREATE_DURING_ALTER,mariadb
4072,ER_WARN_C_DISABLE_GTID_ONLY_WITH_SOURCE_AUTO_POS_INVALID_POS,mysql
4073,ER_SK_POPULATE_DURING_ALTER,mariadb
4073,ER_DA_SSL_FIPS_MODE_ERROR,mysql
4074,ER_SUM_FUNC_WITH_WINDOW_FUNC_AS_ARG,mariadb
4074,ER_VALUE_OUT_OF_RANGE,mysql
4075,ER_NET_OK_PACKET_TOO_LARGE,mariadb
4075,ER_FULLTEXT_WITH_ROLLUP,mysql
4076,ER_GEOJSON_EMPTY_COORDINATES,mariadb
4076,ER_REGEXP_MISSING_RESOURCE,mysql
4077,ER_MYROCKS_CANT_NOPAD_COLLATION,mariadb
4077,ER_WARN_REGEXP_USING_DEFAULT,mysql
4078,ER_ILLEGAL_PARAMETER_DATA_TYPES2_FOR_OPERATION,mariadb
4078,ER_REGEXP_MISSING_FILE,mysql
4079,ER_ILLEGAL_PARAMETER_DATA_TYPE_FOR_OPERATION,mariadb
4079,ER_WARN_DEPRECATED_COLLATION,mysql
4080,ER_WRONG_PARAMCOUNT_TO_CURSOR,mariadb
4080,ER_CONCURRENT_PROCEDURE_USAGE,mysql
4081,ER_UNKNOWN_STRUCTURED_VARIABLE,mariadb
4081,ER_DA_GLOBAL_CONN_LIMIT,mysql
4082,ER_ROW_VARIABLE_DOES_NOT_HAVE_FIELD,mariadb
4082,ER_DA_CONN_LIMIT,mysql
4083,ER_END_IDENTIFIER_DOES_NOT_MATCH,mariadb
4083,ER_ALTER_OPERATION_NOT_SUPPORTED_REASON_COLUMN_TYPE_INSTANT,mysql
4084,ER_SEQUENCE_RUN_OUT,mariadb
4084,ER_WARN_SF_UDF_NAME_COLLISION,mysql
4085,ER_SEQUENCE_INVALID_DATA,mariadb
4085,ER_CANNOT_PURGE_BINLOG_WITH_BACKUP_LOCK,mysql
4086,ER_SEQUENCE_INVALID_TABLE_STRUCTURE,mariadb
4086,ER_TOO_MANY_WINDOWS,mysql
4087,ER_SEQUENCE_ACCESS_ERROR,mariadb
4087,ER_MYSQLBACKUP_CLIENT_MSG,mysql
4088,ER_SEQUENCE_BINLOG_FORMAT,mariadb
4088,ER_COMMENT_CONTAINS_INVALID_STRING,mysql
4089,ER_NOT_SEQUENCE,mariadb
4089,ER_DEFINITION_CONTAINS_INVALID_STRING,mysql
4090,ER_NOT_SEQUENCE2,mariadb
4090,ER_CANT_EXECUTE_COMMAND_WITH_ASSIGNED_GTID_NEXT,mysql
4091,ER_UNKNOWN_SEQUENCES,mariadb
4091,ER_XA_TEMP_TABLE,mysql
4092,ER_UNKNOWN_VIEW,mariadb
4092,ER_INNODB_MAX_ROW_VERSION,mysql
4093,ER_WRONG_INSERT_INTO_SEQUENCE,mariadb
4094,ER_SP_STACK_TRACE,mariadb
4094,ER_OPERATION_NOT_ALLOWED_WHILE_PRIMARY_CHANGE_IS_RUNNING,mysql
4095,ER_PACKAGE_ROUTINE_IN_SPEC_NOT_DEFINED_IN_BODY,mariadb
4095,ER_WARN_DEPRECATED_DATETIME_DELIMITER,mysql
4096,ER_PACKAGE_ROUTINE_FORWARD_DECLARATION_NOT_DEFINED,mariadb
4096,ER_WARN_DEPRECATED_SUPERFLUOUS_DELIMITER,mysql
4097,ER_COMPRESSED_COLUMN_USED_AS_KEY,mariadb
4097,ER_CANNOT_PERSIST_SENSITIVE_VARIABLES,mysql
4098,ER_UNKNOWN_COMPRESSION_METHOD,mariadb
4098,ER_WARN_CANNOT_SECURELY_PERSIST_SENSITIVE_VARIABLES,mysql
4099,ER_WRONG_NUMBER_OF_VALUES_IN_TVC,mariadb
4099,ER_WARN_TRG_ALREADY_EXISTS,mysql
4100,ER_FIELD_REFERENCE_IN_TVC,mariadb
4100,ER_IF_NOT_EXISTS_UNSUPPORTED_TRG_EXISTS_ON_DIFFERENT_TABLE,mysql
4101,ER_WRONG_TYPE_FOR_PERCENTILE_FUNC,mariadb
4101,ER_IF_NOT_EXISTS_UNSUPPORTED_UDF_NATIVE_FCT_NAME_COLLISION,mysql
4102,ER_ARGUMENT_NOT_CONSTANT,mariadb
4102,ER_SET_PASSWORD_AUTH_PLUGIN_ERROR,mysql
4103,ER_ARGUMENT_OUT_OF_RANGE,mariadb
4104,ER_WRONG_TYPE_OF_ARGUMENT,mariadb
4105,ER_NOT_AGGREGATE_FUNCTION,mariadb
4105,ER_SRS_INVALID_LATITUDE_OF_ORIGIN,mysql
4106,ER_INVALID_AGGREGATE_FUNCTION,mariadb
4106,ER_SRS_INVALID_LONGITUDE_OF_ORIGIN,mysql
4107,ER_INVALID_VALUE_TO_LIMIT,mariadb
4107,ER_SRS_UNUSED_PROJ_PARAMETER_PRESENT,mysql
4108,ER_INVISIBLE_NOT_NULL_WITHOUT_DEFAULT,mariadb
4108,ER_GIPK_COLUMN_EXISTS,mysql
4109,ER_UPDATE_INFO_WITH_SYSTEM_VERSIONING,mariadb
4109,ER_GIPK_FAILED_AUTOINC_COLUMN_EXISTS,mysql
4110,ER_VERS_FIELD_WRONG_TYPE,mariadb
4110,ER_GIPK_COLUMN_ALTER_NOT_ALLOWED,mysql
4111,ER_VERS_ENGINE_UNSUPPORTED,mariadb
4111,ER_DROP_PK_COLUMN_TO_DROP_GIPK,mysql
4112,ER_CREATE_SELECT_WITH_GIPK_DISALLOWED_IN_SBR,mysql
4113,ER_PARTITION_WRONG_TYPE,mariadb
4113,ER_DA_EXPIRE_LOGS_DAYS_IGNORED,mysql
4114,WARN_VERS_PART_FULL,mariadb
4114,ER_CTE_RECURSIVE_NOT_UNION,mysql
4115,WARN_VERS_PARAMETERS,mariadb
4115,ER_COMMAND_BACKEND_FAILED_TO_FETCH_SECURITY_CTX,mysql
4116,ER_VERS_DROP_PARTITION_INTERVAL,mariadb
4116,ER_COMMAND_SERVICE_BACKEND_FAILED,mysql
4117,ER_CLIENT_FILE_PRIVILEGE_FOR_REPLICATION_CHECKS,mysql
4118,WARN_VERS_PART_NON_HISTORICAL,mariadb
4118,ER_GROUP_REPLICATION_FORCE_MEMBERS_COMMAND_FAILURE,mysql
4119,ER_VERS_ALTER_NOT_ALLOWED,mariadb
4119,ER_WARN_DEPRECATED_IDENT,mysql
4120,ER_VERS_ALTER_ENGINE_PROHIBITED,mariadb
4120,ER_INTERSECT_ALL_MAX_DUPLICATES_EXCEEDED,mysql
4121,ER_VERS_RANGE_PROHIBITED,mariadb
4121,ER_TP_QUERY_THRS_PER_GRP_EXCEEDS_TXN_THR_LIMIT,mysql
4122,ER_CONFLICTING_FOR_SYSTEM_TIME,mariadb
4122,ER_BAD_TIMESTAMP_FORMAT,mysql
4123,ER_VERS_TABLE_MUST_HAVE_COLUMNS,mariadb
4123,ER_SHAPE_PRIDICTION_UDF,mysql
4124,ER_VERS_NOT_VERSIONED,mariadb
4124,ER_SRS_INVALID_HEIGHT,mysql
4125,ER_MISSING,mariadb
4125,ER_SRS_INVALID_SCALING,mysql
4126,ER_VERS_PERIOD_COLUMNS,mariadb
4126,ER_SRS_INVALID_ZONE_WIDTH,mysql
4127,ER_PART_WRONG_VALUE,mariadb
4127,ER_SRS_INVALID_LATITUDE_POLAR_STERE_VAR_A,mysql
4128,ER_VERS_WRONG_PARTS,mariadb
4128,ER_WARN_DEPRECATED_CLIENT_NO_SCHEMA_OPTION,mysql
4129,ER_VERS_NO_TRX_ID,mariadb
4129,ER_TABLE_NOT_EMPTY,mysql
4130,ER_VERS_ALTER_SYSTEM_FIELD,mariadb
4130,ER_TABLE_NO_PRIMARY_KEY,mysql
4131,ER_DROP_VERSIONING_SYSTEM_TIME_PARTITION,mariadb
4131,ER_TABLE_IN_SHARED_TABLESPACE,mysql
4132,ER_VERS_DB_NOT_SUPPORTED,mariadb
4132,ER_INDEX_OTHER_THAN_PK,mysql
4133,ER_VERS_TRT_IS_DISABLED,mariadb
4133,ER_LOAD_BULK_DATA_UNSORTED,mysql
4134,ER_VERS_DUPLICATE_ROW_START_END,mariadb
4134,ER_BULK_EXECUTOR_ERROR,mysql
4135,ER_VERS_ALREADY_VERSIONED,mariadb
4135,ER_BULK_READER_LIBCURL_INIT_FAILED,mysql
4136,ER_BULK_READER_LIBCURL_ERROR,mysql
4137,ER_VERS_NOT_SUPPORTED,mariadb
4137,ER_BULK_READER_SERVER_ERROR,mysql
4138,ER_VERS_TRX_PART_HISTORIC_ROW_NOT_SUPPORTED,mariadb
4138,ER_BULK_READER_COMMUNICATION_ERROR,mysql
4139,ER_INDEX_FILE_FULL,mariadb
4139,ER_BULK_LOAD_DATA_FAILED,mysql
4140,ER_UPDATED_COLUMN_ONLY_ONCE,mariadb
4140,ER_BULK_LOADER_COLUMN_TOO_BIG_FOR_LEFTOVER_BUFFER,mysql
4141,ER_EMPTY_ROW_IN_TVC,mariadb
4141,ER_BULK_LOADER_COMPONENT_ERROR,mysql
4142,ER_VERS_QUERY_IN_PARTITION,mariadb
4142,ER_BULK_LOADER_FILE_CONTAINS_LESS_LINES_THAN_IGNORE_CLAUSE,mysql
4143,ER_KEY_DOESNT_SUPPORT,mariadb
4143,ER_BULK_PARSER_MISSING_ENCLOSED_BY,mysql
4144,ER_ALTER_OPERATION_TABLE_OPTIONS_NEED_REBUILD,mariadb
4144,ER_BULK_PARSER_ROW_BUFFER_MAX_TOTAL_COLS_EXCEEDED,mysql
4145,ER_BACKUP_LOCK_IS_ACTIVE,mariadb
4145,ER_BULK_PARSER_COPY_BUFFER_SIZE_EXCEEDED,mysql
4146,ER_BACKUP_NOT_RUNNING,mariadb
4146,ER_BULK_PARSER_UNEXPECTED_END_OF_INPUT,mysql
4147,ER_BACKUP_WRONG_STAGE,mariadb
4147,ER_BULK_PARSER_UNEXPECTED_ROW_TERMINATOR,mysql
4148,ER_BACKUP_STAGE_FAILED,mariadb
4148,ER_BULK_PARSER_UNEXPECTED_CHAR_AFTER_ENDING_ENCLOSED_BY,mysql
4149,ER_BACKUP_UNKNOWN_STAGE,mariadb
4149,ER_BULK_PARSER_UNEXPECTED_CHAR_AFTER_NULL_ESCAPE,mysql
4150,ER_USER_IS_BLOCKED,mariadb
4150,ER_BULK_PARSER_UNEXPECTED_CHAR_AFTER_COLUMN_TERMINATOR,mysql
4151,ER_ACCOUNT_HAS_BEEN_LOCKED,mariadb
4151,ER_BULK_PARSER_INCOMPLETE_ESCAPE_SEQUENCE,mysql
4152,ER_PERIOD_TEMPORARY_NOT_ALLOWED,mariadb
4152,ER_LOAD_BULK_DATA_FAILED,mysql
4153,ER_PERIOD_TYPES_MISMATCH,mariadb
4153,ER_LOAD_BULK_DATA_WRONG_VALUE_FOR_FIELD,mysql
4154,ER_MORE_THAN_ONE_PERIOD,mariadb
4154,ER_LOAD_BULK_DATA_WARN_NULL_TO_NOTNULL,mysql
4155,ER_PERIOD_FIELD_WRONG_ATTRIBUTES,mariadb
4155,ER_REQUIRE_TABLE_PRIMARY_KEY_CHECK_GENERATE_WITH_GR,mysql
4156,ER_PERIOD_NOT_FOUND,mariadb
4156,ER_CANT_CHANGE_SYS_VAR_IN_READ_ONLY_MODE,mysql
4157,ER_PERIOD_COLUMNS_UPDATED,mariadb
4157,ER_INNODB_INSTANT_ADD_DROP_NOT_SUPPORTED_MAX_SIZE,mysql
4158,ER_PERIOD_CONSTRAINT_DROP,mariadb
4158,ER_INNODB_INSTANT_ADD_NOT_SUPPORTED_MAX_FIELDS,mysql
4159,ER_TOO_LONG_KEYPART,mariadb
4159,ER_CANT_SET_PERSISTED,mysql
4160,ER_TOO_LONG_DATABASE_COMMENT,mariadb
4160,ER_INSTALL_COMPONENT_SET_NULL_VALUE,mysql
4161,ER_UNKNOWN_DATA_TYPE,mariadb
4161,ER_INSTALL_COMPONENT_SET_UNUSED_VALUE,mysql
4162,ER_UNKNOWN_OPERATOR,mariadb
4162,ER_WARN_DEPRECATED_USER_DEFINED_COLLATIONS,mysql
4163,ER_WARN_HISTORY_ROW_START_TIME,mariadb
4163,ER_USER_LOCK_OVERLONG_NAME,mysql
4164,ER_PART_STARTS_BEYOND_INTERVAL,mariadb
4164,ER_WARN_NO_SPACE_VERSION_COMMENT,mysql
4165,ER_GALERA_REPLICATION_NOT_SUPPORTED,mariadb
4165,ER_VALIDATE_PASSWORD_INSUFFICIENT_CHANGED_CHARACTERS,mysql
4166,ER_LOAD_INFILE_CAPABILITY_DISABLED,mariadb
4167,ER_NO_SECURE_TRANSPORTS_CONFIGURED,mariadb
4168,ER_SLAVE_IGNORED_SHARED_TABLE,mariadb
4169,ER_NO_AUTOINCREMENT_WITH_UNIQUE,mariadb
4170,ER_KEY_CONTAINS_PERIOD_FIELDS,mariadb
4171,ER_KEY_CANT_HAVE_WITHOUT_OVERLAPS,mariadb
4172,ER_NOT_ALLOWED_IN_THIS_CONTEXT,mariadb
4173,ER_DATA_WAS_COMMITED_UNDER_ROLLBACK,mariadb
4174,ER_PK_INDEX_CANT_BE_IGNORED,mariadb
4175,ER_BINLOG_UNSAFE_SKIP_LOCKED,mariadb
4176,ER_JSON_TABLE_ERROR_ON_FIELD,mariadb
4177,ER_JSON_TABLE_ALIAS_REQUIRED,mariadb
4178,ER_JSON_TABLE_SCALAR_EXPECTED,mariadb
4179,ER_JSON_TABLE_MULTIPLE_MATCHES,mariadb
4180,ER_WITH_TIES_NEEDS_ORDER,mariadb
4181,ER_REMOVED_ORPHAN_TRIGGER,mariadb
4182,ER_STORAGE_ENGINE_DISABLED,mariadb
4183,WARN_SFORMAT_ERROR,mariadb
4184,ER_PARTITION_CONVERT_SUBPARTITIONED,mariadb
4185,ER_PROVIDER_NOT_LOADED,mariadb
4186,ER_JSON_HISTOGRAM_PARSE_FAILED,mariadb
4187,ER_SF_OUT_INOUT_ARG_NOT_ALLOWED,mariadb
4188,ER_INCONSISTENT_SLAVE_TEMP_TABLE,mariadb
4189,ER_VERS_HIST_PART_FAILED,mariadb
4190,WARN_OPTION_CHANGING,mariadb
4191,ER_CM_OPTION_MISSING_REQUIREMENT,mariadb
4192,ER_SLAVE_STATEMENT_TIMEOUT,mariadb
4193,ER_JSON_INVALID_VALUE_FOR_KEYWORD,mariadb
4194,ER_JSON_SCHEMA_KEYWORD_UNSUPPORTED,mariadb
